	H1-1L	H1-1S	H1-1SP	H1-3	H1-3P	H1-6	H1-6P	H2-3	H2-3P	H2-5	H2-5P	H2-8	K1-3	K1-3P	K2-2	N1-2
M02144:85:000000000-B48VY:1:2105:19954:12519;size=1;	0	0	0	0	0	0	0	1	0	0	1	0	3	3	0	0
M02144:85:000000000-B48VY:1:2105:20019:2256;size=1;	0	0	0	0	0	0	0	0	0	4	80	0	0	0	0	0
M02144:85:000000000-B48VY:1:2105:21581:23133;size=1;	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2105:22000:14075;size=1;	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
M02144:85:000000000-B48VY:1:2105:22682:18381;size=1;	0	0	0	2	1	0	0	8	14	0	1	2365	0	0	1	0
M02144:85:000000000-B48VY:1:2105:22745:15847;size=1;	0	0	0	0	0	0	0	102	77	0	0	0	1	0	0	0
M02144:85:000000000-B48VY:1:2105:23067:19522;size=1;	0	0	0	1	0	0	0	73	57	0	0	0	16	0	0	0
M02144:85:000000000-B48VY:1:2105:23408:20313;size=1;	0	1	2	0	1	1	1	48	18	1	2	30	5186	966	0	3
M02144:85:000000000-B48VY:1:2105:23628:6021;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0
M02144:85:000000000-B48VY:1:2105:23813:18400;size=1;	0	0	0	0	0	0	0	13	10	0	0	0	74	100	0	0
M02144:85:000000000-B48VY:1:2105:24563:20531;size=1;	0	1	0	1407	525	0	0	0	0	1	0	0	0	0	1	0
M02144:85:000000000-B48VY:1:2105:24674:19747;size=1;	0	0	0	14	17	1	0	1	0	1912	16	21	0	0	3	0
M02144:85:000000000-B48VY:1:2105:25253:7924;size=1;	0	0	0	0	0	0	0	132	60	0	0	0	203	0	0	0
M02144:85:000000000-B48VY:1:2105:25915:10447;size=1;	0	0	0	0	0	60	35	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2105:26130:12301;size=1;	15	4	403	5	23	10	8	31143	33756	3	17	171	29700	4784	83	3
M02144:85:000000000-B48VY:1:2105:26651:19764;size=4;	0	0	0	0	0	0	0	0	0	0	7	107	0	0	0	0
M02144:85:000000000-B48VY:1:2105:27069:21038;size=1;	7	10	6	34176	18202	9	4	8	3	919	39	29	2	6	4	1
M02144:85:000000000-B48VY:1:2105:27372:14832;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0
M02144:85:000000000-B48VY:1:2105:29251:11946;size=1;	0	0	0	43	25	0	0	0	0	35	10	0	0	0	0	0
M02144:85:000000000-B48VY:1:2105:29255:12416;size=1;	0	0	0	1542	2132	0	0	0	0	2	1	1	0	0	0	0
M02144:85:000000000-B48VY:1:2105:5350:8857;size=1;	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2105:6993:14891;size=1;	0	0	0	4	9	0	0	16	3	1	0	1	107	36	0	0
M02144:85:000000000-B48VY:1:2105:7256:20825;size=1;	0	0	0	303	165	0	0	0	0	0	0	0	0	1	0	0
M02144:85:000000000-B48VY:1:2105:8023:10839;size=1;	0	0	0	0	0	0	0	475	145	1	0	4	1064	66	0	0
M02144:85:000000000-B48VY:1:2105:8206:9409;size=1;	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2105:9132:14277;size=1;	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2105:9741:18738;size=1;	1	0	0	0	3	1918	1446	0	1	105	11	114	0	2	6	0
M02144:85:000000000-B48VY:1:2106:10389:8347;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
M02144:85:000000000-B48VY:1:2106:11277:7856;size=1;	0	0	0	0	0	0	0	0	0	46	9	0	0	0	0	0
M02144:85:000000000-B48VY:1:2106:11989:17500;size=1;	0	0	0	0	0	0	0	5	1	0	0	1	32	9	0	0
M02144:85:000000000-B48VY:1:2106:12307:20129;size=1;	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2106:12565:2257;size=3;	3	0	3	164	59	6	1	9	1	22750	79	5084	2	6	1	5
M02144:85:000000000-B48VY:1:2106:13016:3944;size=1;	0	0	0	0	1	0	0	594	407	0	0	1	533	17	0	0
M02144:85:000000000-B48VY:1:2106:14010:19685;size=1;	0	0	0	0	0	0	3	0	0	0	0	30	0	0	0	0
M02144:85:000000000-B48VY:1:2106:15315:22702;size=1;	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2106:16135:11018;size=1;	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
M02144:85:000000000-B48VY:1:2106:16366:16404;size=1;	0	0	0	0	0	0	0	0	0	85	20	19	0	0	0	0
M02144:85:000000000-B48VY:1:2106:17150:2461;size=1;	0	0	0	9	5	0	0	2	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2106:18395:16539;size=1;	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2106:18423:12312;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M02144:85:000000000-B48VY:1:2106:18459:17969;size=1;	0	0	0	53	66	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2106:18564:1683;size=1;	0	0	0	0	0	0	0	0	0	11	0	4	0	0	0	0
M02144:85:000000000-B48VY:1:2106:18620:9525;size=1;	1	0	0	0	0	1	0	189	159	0	0	0	481	70	0	0
M02144:85:000000000-B48VY:1:2106:19209:16655;size=1;	0	0	0	0	1	175	53	0	0	0	0	9	0	0	1	0
M02144:85:000000000-B48VY:1:2106:19865:4803;size=1;	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2106:20688:23371;size=1;	0	0	0	0	0	0	0	17	9	0	0	0	1	0	0	0
M02144:85:000000000-B48VY:1:2106:21091:2400;size=1;	0	0	0	0	0	0	0	309	309	0	0	0	17	8	0	0
M02144:85:000000000-B48VY:1:2106:21416:17064;size=1;	0	0	0	1	1	0	0	2	0	0	0	0	2	15	0	0
M02144:85:000000000-B48VY:1:2106:21907:9494;size=1;	0	0	0	13	3	7	7	0	4	0	1	1	4	13	0	6
M02144:85:000000000-B48VY:1:2106:22569:10910;size=1;	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2106:22847:16480;size=1;	0	0	1	310	392	0	0	1	0	552	2636	818	1	0	1	9
M02144:85:000000000-B48VY:1:2106:23162:3905;size=1;	0	0	0	0	0	1	0	39	12	0	0	0	6	1	0	0
M02144:85:000000000-B48VY:1:2106:24502:4023;size=1;	0	0	0	0	0	0	0	0	1	0	0	0	15	19	0	0
M02144:85:000000000-B48VY:1:2106:24720:12077;size=1;	0	1	1	15	10	2	0	0	4	9337	23	2079	1	1	2	2
M02144:85:000000000-B48VY:1:2106:25054:22057;size=1;	0	0	0	1	0	0	0	2	1	0	8	1	149	221	0	0
M02144:85:000000000-B48VY:1:2106:25211:8145;size=1;	0	0	0	0	0	0	0	44	10	0	0	1	119	61	0	0
M02144:85:000000000-B48VY:1:2106:26644:15815;size=1;	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2106:5391:5492;size=1;	0	0	0	398	313	0	0	0	0	0	0	0	0	0	0	1
M02144:85:000000000-B48VY:1:2106:7616:14890;size=1;	0	0	0	25	34	0	0	0	0	0	0	0	0	0	0	14
M02144:85:000000000-B48VY:1:2106:7744:17335;size=1;	0	0	0	2	1	638	475	0	0	0	0	0	0	1	0	0
M02144:85:000000000-B48VY:1:2106:8512:5502;size=1;	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2106:9289:17041;size=1;	0	1	0	564	152	2	2	2	0	2249	4	733	0	0	0	0
M02144:85:000000000-B48VY:1:2106:9366:15683;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0
M02144:85:000000000-B48VY:1:2106:9449:15740;size=1;	0	0	0	3	4	0	0	0	1	23	32	23	0	0	0	0
M02144:85:000000000-B48VY:1:2107:10561:17583;size=1;	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2107:11125:18563;size=1;	19	15	9	47	26	512	58	846	1172	1	3	2428	51	214	1	5
M02144:85:000000000-B48VY:1:2107:14146:12824;size=1;	0	0	0	0	0	0	0	6	0	0	0	0	5	0	0	0
M02144:85:000000000-B48VY:1:2107:14785:1639;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0
M02144:85:000000000-B48VY:1:2107:14827:15137;size=1;	1	0	0	1	2	2401	1951	0	3	3	2	8	0	0	3	1
M02144:85:000000000-B48VY:1:2107:15608:2782;size=1;	0	0	0	16	31	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2107:18733:20543;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	6	38	0	0
M02144:85:000000000-B48VY:1:2107:19194:1470;size=1;	0	0	0	18	6	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2107:19499:17609;size=1;	0	0	0	0	0	0	0	0	0	24	14	19	0	0	0	0
M02144:85:000000000-B48VY:1:2107:20332:12715;size=1;	0	0	0	0	0	0	1	0	0	0	0	0	19	23	509	0
M02144:85:000000000-B48VY:1:2107:20547:16549;size=1;	1	0	2	0	0	0	0	14	13	0	0	7	1511	287	0	0
M02144:85:000000000-B48VY:1:2107:20551:8872;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
M02144:85:000000000-B48VY:1:2107:21213:6234;size=1;	0	0	0	0	0	38	9	0	0	0	0	2	0	0	0	0
M02144:85:000000000-B48VY:1:2107:21617:8969;size=1;	0	1	0	1	4	0	3	37	21	1	28	68	215	1939	1	0
M02144:85:000000000-B48VY:1:2107:21686:8919;size=1;	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2107:23382:15779;size=1;	4	0	3	1089	1242	2	0	4	2	2199	11321	3440	6	2	3	14
M02144:85:000000000-B48VY:1:2107:23525:14598;size=1;	207	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2107:6191:14693;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
M02144:85:000000000-B48VY:1:2107:6937:13192;size=1;	0	0	0	123	86	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2107:7343:13893;size=1;	0	0	1	0	0	0	0	0	0	559	0	56	0	0	1	0
M02144:85:000000000-B48VY:1:2107:9032:10324;size=1;	3	1	1	960	263	3	0	3	5	211	15133	155	7	1	1	3
M02144:85:000000000-B48VY:1:2107:9033:5552;size=1;	0	0	0	131	91	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2108:14776:9934;size=1;	0	0	0	133	107	0	0	0	0	0	0	0	0	1	0	0
M02144:85:000000000-B48VY:1:2108:16911:10557;size=1;	0	0	0	0	0	0	0	0	0	65	3	0	0	0	0	0
M02144:85:000000000-B48VY:1:2108:20663:3101;size=1;	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
M02144:85:000000000-B48VY:1:2108:25010:21461;size=1;	3	1	2	9081	10009	4	0	3	4	0	0	5	1	2	0	2
M02144:85:000000000-B48VY:1:2108:28025:16183;size=1;	0	0	0	77	10	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2108:6481:11294;size=1;	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2108:7408:8972;size=1;	0	0	0	0	0	0	0	0	0	60	0	4	0	0	0	0
M02144:85:000000000-B48VY:1:2108:7521:15232;size=1;	0	0	0	0	0	52	12	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2108:9852:4795;size=1;	0	1	0	41	17	90	16	3	1	2	8	6	2	5	0	0
M02144:85:000000000-B48VY:1:2109:10177:20668;size=1;	0	0	0	0	0	189	44	0	0	0	0	5	0	0	0	0
M02144:85:000000000-B48VY:1:2109:12411:16968;size=1;	0	0	0	1	3	0	0	0	0	4	198	0	0	0	0	0
M02144:85:000000000-B48VY:1:2109:14548:21944;size=1;	1	0	0	2838	1725	0	1	0	1	1	0	2	0	0	0	0
M02144:85:000000000-B48VY:1:2109:15174:23696;size=1;	0	0	0	0	0	0	0	67	53	0	0	0	2	0	0	0
M02144:85:000000000-B48VY:1:2109:15915:8755;size=1;	4	2	0	3134	2297	0	1	0	1	13	0	5	0	1	1	14
M02144:85:000000000-B48VY:1:2109:17545:23710;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M02144:85:000000000-B48VY:1:2109:17627:17364;size=1;	5	2	0	1	16	2	0	0	0	5396	33	12146	3	0	0	0
M02144:85:000000000-B48VY:1:2109:17759:20748;size=1;	0	0	0	0	0	0	0	56	54	0	0	0	1	0	0	0
M02144:85:000000000-B48VY:1:2109:18530:13167;size=1;	0	0	0	0	0	0	0	2	0	0	0	0	3	9	0	0
M02144:85:000000000-B48VY:1:2109:18937:9521;size=1;	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2109:19326:19440;size=1;	0	0	0	0	0	0	0	87	75	0	0	0	5	8	0	0
M02144:85:000000000-B48VY:1:2109:19466:12484;size=1;	0	0	0	72	10	0	0	0	0	2	4	0	0	0	0	0
M02144:85:000000000-B48VY:1:2109:21632:9099;size=1;	0	0	0	0	0	0	0	7	3	0	0	0	34	5	0	0
M02144:85:000000000-B48VY:1:2109:22793:15029;size=1;	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2109:22936:14060;size=1;	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2109:23382:11816;size=1;	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
M02144:85:000000000-B48VY:1:2109:23802:13487;size=1;	0	0	0	0	0	0	0	7	3	0	2	0	0	0	0	0
M02144:85:000000000-B48VY:1:2109:23917:13755;size=1;	0	0	0	0	2	0	0	0	0	36	1373	2	1	0	0	0
M02144:85:000000000-B48VY:1:2109:23944:11047;size=1;	0	0	0	5	0	0	0	194	80	1	4	0	6	17	0	0
M02144:85:000000000-B48VY:1:2109:23973:19461;size=1;	0	0	0	0	0	0	0	28	23	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2109:24458:16335;size=1;	1	0	0	3793	2088	0	1	0	0	118	3	7	0	0	0	0
M02144:85:000000000-B48VY:1:2109:24652:16055;size=1;	4	3	0	4	6	4273	4296	0	9	0	1	18	2	2	0	46
M02144:85:000000000-B48VY:1:2109:25127:12988;size=1;	0	0	0	0	1	0	0	0	0	17	952	0	1	0	1	0
M02144:85:000000000-B48VY:1:2109:26013:20842;size=1;	2	0	0	8550	4420	0	1	2	1	5	0	4	2	1	1	2
M02144:85:000000000-B48VY:1:2109:28049:9462;size=1;	0	0	0	0	0	0	0	74	51	0	0	0	7	14	0	0
M02144:85:000000000-B48VY:1:2109:4618:18242;size=1;	0	0	0	69	63	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2109:7304:9018;size=1;	1	0	0	0	0	0	0	40	43	0	0	3	5	85	0	0
M02144:85:000000000-B48VY:1:2109:7391:6682;size=1;	0	0	0	0	0	0	0	46	18	0	0	0	4	0	0	0
M02144:85:000000000-B48VY:1:2109:8937:18856;size=1;	0	0	0	45	4	0	0	0	0	1	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2109:9520:17671;size=1;	0	0	0	0	0	0	0	74	89	0	0	0	2	3	1	0
M02144:85:000000000-B48VY:1:2110:11461:23068;size=1;	0	0	0	0	1	7	21	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:11779:17765;size=1;	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:12131:12258;size=1;	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:12428:3089;size=1;	0	0	0	0	2	353	252	0	1	0	0	0	0	1	0	1
M02144:85:000000000-B48VY:1:2110:12810:22915;size=1;	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:12976:4949;size=1;	0	0	0	0	0	4	3	0	0	0	0	0	0	1	0	0
M02144:85:000000000-B48VY:1:2110:13460:17819;size=1;	0	0	1	0	0	0	0	2	4	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:14712:7046;size=1;	0	1	1	2	1	2137	1986	2	2	0	0	71	0	0	0	2
M02144:85:000000000-B48VY:1:2110:14727:6925;size=1;	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0
M02144:85:000000000-B48VY:1:2110:14776:7397;size=1;	1	0	0	0	0	126	78	0	0	81	10	83	1	0	2	0
M02144:85:000000000-B48VY:1:2110:15303:12194;size=1;	1	2	2	3	5	1	1	31	26	0	7	11	226	2884	1	1
M02144:85:000000000-B48VY:1:2110:15578:7615;size=1;	0	5	0	5	0	0	0	0	1	0	0	48	0	0	0	0
M02144:85:000000000-B48VY:1:2110:15661:2916;size=2;	0	0	0	50	147	0	0	0	0	0	2	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:15882:21561;size=1;	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:16017:20482;size=1;	1	0	0	0	1	343	296	0	0	0	0	2	0	3	0	0
M02144:85:000000000-B48VY:1:2110:16436:19053;size=1;	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
M02144:85:000000000-B48VY:1:2110:16437:9063;size=1;	0	0	0	0	0	0	0	0	0	13	9	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:16704:9563;size=1;	0	0	0	56	26	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:16815:20710;size=1;	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:16871:19638;size=1;	0	0	0	0	1	0	0	0	0	0	2	435	0	0	0	0
M02144:85:000000000-B48VY:1:2110:17195:18546;size=1;	0	0	0	0	1	0	0	323	250	0	0	1	217	6	0	0
M02144:85:000000000-B48VY:1:2110:17648:8447;size=1;	0	0	0	0	0	0	0	1	1	0	0	0	46	17	0	0
M02144:85:000000000-B48VY:1:2110:18233:4423;size=1;	12	33	3	0	0	1	0	0	0	0	2	4	0	0	0	0
M02144:85:000000000-B48VY:1:2110:18683:17692;size=1;	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:19385:19775;size=1;	0	0	0	0	0	0	0	33	13	0	0	2	5	6	0	0
M02144:85:000000000-B48VY:1:2110:19550:7092;size=1;	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:20523:22158;size=1;	0	0	0	372	87	0	0	0	0	0	0	0	1	0	0	0
M02144:85:000000000-B48VY:1:2110:20669:4327;size=1;	0	0	0	0	0	1	0	55	54	0	0	0	4	2	0	0
M02144:85:000000000-B48VY:1:2110:20969:2994;size=1;	0	0	0	0	0	0	0	0	0	80	40	13	0	0	0	0
M02144:85:000000000-B48VY:1:2110:21490:1397;size=1;	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:21841:9066;size=1;	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:22025:15515;size=1;	0	0	0	95	125	0	0	0	0	0	0	0	0	0	0	3
M02144:85:000000000-B48VY:1:2110:22078:19041;size=1;	2	0	0	231	141	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:22746:21279;size=1;	0	0	0	0	0	58	57	0	0	0	0	0	1	0	0	0
M02144:85:000000000-B48VY:1:2110:22854:5252;size=1;	246	113	0	16	9	0	0	195	3	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:23055:12730;size=1;	0	0	0	169	48	0	0	0	0	0	33	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:23162:23559;size=1;	0	3	0	1	2	26	6	6	4	1	6	34	1	9	0	0
M02144:85:000000000-B48VY:1:2110:23454:3112;size=1;	0	0	0	11	3	0	0	0	0	44	0	1	0	0	0	0
M02144:85:000000000-B48VY:1:2110:23682:19012;size=1;	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
M02144:85:000000000-B48VY:1:2110:23696:8673;size=1;	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:23776:19131;size=1;	2	1	9	4974	2335	0	0	1	0	16	0	4	2	0	0	1
M02144:85:000000000-B48VY:1:2110:24062:12284;size=1;	4	0	113	5	9	3	1	11894	8464	0	0	85	13422	399	95	1
M02144:85:000000000-B48VY:1:2110:24321:14984;size=3;	304	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:24488:17276;size=1;	0	0	0	0	0	0	0	13	2	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:24723:19506;size=1;	1	0	0	0	2	1271	356	0	0	0	0	2168	3	1	1	0
M02144:85:000000000-B48VY:1:2110:24983:6747;size=1;	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:25206:3338;size=1;	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:26463:13278;size=1;	0	0	0	2	0	0	0	3	2	109	0	1	0	0	400	0
M02144:85:000000000-B48VY:1:2110:27159:18988;size=1;	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:29384:11417;size=1;	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:29670:12037;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	6	77	0	0
M02144:85:000000000-B48VY:1:2110:4564:16839;size=1;	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:4861:6010;size=1;	0	0	0	2	0	0	0	760	290	0	0	4	809	3	0	0
M02144:85:000000000-B48VY:1:2110:5211:11624;size=1;	0	0	0	0	0	0	0	4	3	1	8	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:5742:9132;size=1;	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:6141:15105;size=1;	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0
M02144:85:000000000-B48VY:1:2110:6395:10419;size=1;	5	2	134	3	12	4	4	10569	11508	0	2	73	10875	1636	28	1
M02144:85:000000000-B48VY:1:2110:6427:5997;size=1;	0	0	0	5	0	40	3	4	2	2	1	2	0	0	0	0
M02144:85:000000000-B48VY:1:2110:8085:8565;size=1;	0	0	0	37	3	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:8086:19535;size=1;	0	0	0	0	0	0	0	9	2	0	0	0	5	3	0	0
M02144:85:000000000-B48VY:1:2110:8484:12473;size=1;	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
M02144:85:000000000-B48VY:1:2110:9032:5999;size=3;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0
M02144:85:000000000-B48VY:1:2110:9385:19049;size=1;	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:9431:7496;size=1;	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:9461:17201;size=1;	0	0	0	0	0	0	0	1361	924	0	0	4	567	13	0	0
M02144:85:000000000-B48VY:1:2110:9588:16210;size=1;	0	0	0	195	127	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2110:9616:17483;size=1;	0	0	0	0	0	0	0	5	6	0	0	0	2	17	0	0
M02144:85:000000000-B48VY:1:2110:9642:2442;size=1;	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0
M02144:85:000000000-B48VY:1:2110:9927:18585;size=3;	0	0	108	4	1	0	0	0	1	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2111:10898:6093;size=1;	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2111:11706:11774;size=1;	1	0	0	1	0	0	2	4701	3441	1	2	19	3937	82	1	0
M02144:85:000000000-B48VY:1:2111:11727:7298;size=1;	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2111:12112:11053;size=1;	0	0	0	0	3	0	0	8	0	0	0	0	25	150	1	0
M02144:85:000000000-B48VY:1:2111:12499:17022;size=1;	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
M02144:85:000000000-B48VY:1:2111:13463:11845;size=1;	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2111:13621:17522;size=1;	0	0	0	0	0	0	0	214	112	0	0	0	21	29	0	0
M02144:85:000000000-B48VY:1:2111:14660:24203;size=1;	0	0	0	2	0	0	0	0	0	15	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2111:14853:22874;size=1;	809	1194	1197	179	65	126	9	102	56	25	2	93	2	5	0	3
M02144:85:000000000-B48VY:1:2111:14931:7612;size=1;	0	0	0	0	0	0	0	0	1	53	65	3	0	0	0	0
M02144:85:000000000-B48VY:1:2111:14946:14103;size=1;	452	817	251	17	14	95	28	14	13	5	14	0	1	0	1	6
M02144:85:000000000-B48VY:1:2111:14999:7790;size=1;	0	0	0	0	0	0	0	0	0	41	1	0	0	0	0	0
M02144:85:000000000-B48VY:1:2111:15182:9127;size=1;	0	0	0	0	0	0	0	7	1	0	0	0	22	14	0	0
M02144:85:000000000-B48VY:1:2111:15184:16345;size=1;	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2111:15419:17724;size=1;	0	0	0	0	0	76	16	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2111:15533:20555;size=1;	0	0	0	0	0	0	0	0	0	0	0	1	28	30	0	0
M02144:85:000000000-B48VY:1:2111:15589:19938;size=1;	6	1	0	22	17	2148	1199	2	0	1391	65	5990	2	1	2	0
M02144:85:000000000-B48VY:1:2111:15944:20652;size=1;	0	4	0	6	4	156	268	6	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2111:16049:15642;size=1;	0	0	7	0	0	0	0	196	148	0	0	2	251	29	0	0
M02144:85:000000000-B48VY:1:2111:16402:18609;size=1;	0	0	0	342	328	0	0	1	0	5	0	5	1	3	0	0
M02144:85:000000000-B48VY:1:2111:16643:15065;size=1;	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2111:16935:4978;size=1;	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2111:17449:22236;size=1;	0	0	0	4	0	0	0	70	70	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2111:17734:18824;size=1;	0	0	0	0	0	0	0	0	1	65	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2111:17890:10629;size=1;	0	0	0	1	0	18	29	0	0	2	0	1	19	4	0	0
